Computing reachable states... 
Iteration 0... 1 sym states passed, 2 waiting 0.00400001s
Iteration 465... 429 sym states passed, 25 waiting 0.00500001s
Iteration 466... 430 sym states passed, 26 waiting 0.00300001s
Iteration 467... 431 sym states passed, 25 waiting 0.00400001s
Iteration 468... 431 sym states passed, 24 waiting 0.00500001s
Iteration 469... 432 sym states passed, 25 waiting 0.00200001s
Iteration 470... 433 sym states passed, 26 waiting 0.00300001s
Iteration 471... 434 sym states passed, 27 waiting 0.00300001s
Iteration 472... 435 sym states passed, 28 waiting 0.00300001s
Iteration 473... 436 sym states passed, 29 waiting 0.00300001s
Iteration 474... 437 sym states passed, 30 waiting 0.00300001s
Iteration 475... 438 sym states passed, 31 waiting 0.00300001s
Iteration 476... 439 sym states passed, 32 waiting 0.00400001s
Iteration 477... 440 sym states passed, 32 waiting 0.00300001s
Iteration 478... 441 sym states passed, 33 waiting 0.00400001s
Iteration 479... 442 sym states passed, 33 waiting 0.00400001s
Iteration 480... 443 sym states passed, 34 waiting 0.00400001s
Iteration 481... 444 sym states passed, 35 waiting 0.00400001s
Iteration 482... 445 sym states passed, 36 waiting 0.00400001s
Iteration 483... 446 sym states passed, 37 waiting 0.00400001s
Iteration 484... 447 sym states passed, 38 waiting 0.00400001s
Iteration 485... 448 sym states passed, 38 waiting 0.00400001s
Iteration 486... 449 sym states passed, 39 waiting 0.00500001s
Iteration 487... 450 sym states passed, 39 waiting 0.00400001s
Iteration 488... 451 sym states passed, 40 waiting 0.00500001s
Iteration 489... 452 sym states passed, 41 waiting 0.00500001s
Iteration 490... 453 sym states passed, 42 waiting 0.00500001s
Iteration 491... 454 sym states passed, 43 waiting 0.00500001s
Iteration 492... 455 sym states passed, 44 waiting 0.00500001s
Iteration 493... 456 sym states passed, 46 waiting 0.00400001s
Iteration 494... 457 sym states passed, 46 waiting 0.00300001s
Iteration 495... 457 sym states passed, 45 waiting 0.00500001s
Iteration 496... 458 sym states passed, 45 waiting 0.00200001s
Iteration 497... 459 sym states passed, 47 waiting 0.00400001s
Iteration 498... 460 sym states passed, 47 waiting 0.00300001s
Iteration 499... 460 sym states passed, 46 waiting 0.00500001s
Iteration 500... 461 sym states passed, 46 waiting 0.00300001s
Iteration 501... 462 sym states passed, 48 waiting 0.00400001s
Iteration 502... 463 sym states passed, 48 waiting 0.00300001s
Iteration 503... 463 sym states passed, 47 waiting 0.00500001s
Iteration 504... 464 sym states passed, 47 waiting 0.00300001s
Iteration 505... 465 sym states passed, 49 waiting 0.00400001s
Iteration 506... 466 sym states passed, 49 waiting 0.00400001s
Iteration 507... 466 sym states passed, 48 waiting 0.00500001s
Iteration 508... 467 sym states passed, 48 waiting 0.00300001s
Iteration 509... 468 sym states passed, 48 waiting 0.00400001s
Iteration 510... 468 sym states passed, 47 waiting 0.00600001s
Iteration 511... 469 sym states passed, 47 waiting 0.00300001s
Iteration 512... 470 sym states passed, 47 waiting 0.00400001s
Iteration 513... 470 sym states passed, 46 waiting 0.00600001s
Iteration 514... 471 sym states passed, 46 waiting 0.00300001s
Iteration 515... 472 sym states passed, 48 waiting 0.00500001s
Iteration 516... 473 sym states passed, 48 waiting 0.00400001s
Iteration 517... 473 sym states passed, 47 waiting 0.00600001s
Iteration 518... 474 sym states passed, 47 waiting 0.00300001s
Iteration 519... 475 sym states passed, 49 waiting 0.00500001s
Iteration 520... 476 sym states passed, 49 waiting 0.00400001s
Iteration 521... 476 sym states passed, 48 waiting 0.00600001s
Iteration 522... 477 sym states passed, 48 waiting 0.00300001s
Iteration 523... 478 sym states passed, 48 waiting 0.00400001s
Iteration 524... 478 sym states passed, 47 waiting 0.00700001s
Iteration 525... 479 sym states passed, 47 waiting 0.00300001s
Iteration 526... 480 sym states passed, 47 waiting 0.00400001s
Iteration 527... 480 sym states passed, 46 waiting 0.00700001s
Iteration 528... 481 sym states passed, 46 waiting 0.00300001s
Iteration 529... 482 sym states passed, 48 waiting 0.00500001s
Iteration 530... 483 sym states passed, 48 waiting 0.00400001s
Iteration 531... 483 sym states passed, 47 waiting 0.00700001s
Iteration 532... 484 sym states passed, 47 waiting 0.00300001s
Iteration 533... 485 sym states passed, 49 waiting 0.00500001s
Iteration 534... 486 sym states passed, 49 waiting 0.00500001s
Iteration 535... 486 sym states passed, 48 waiting 0.00700001s
Iteration 536... 487 sym states passed, 48 waiting 0.00300001s
Iteration 537... 488 sym states passed, 48 waiting 0.00300001s
Iteration 538... 489 sym states passed, 48 waiting 0.00300001s
Iteration 539... 490 sym states passed, 47 waiting 0.00400001s
Iteration 540... 491 sym states passed, 48 waiting 0.00200001s
Iteration 541... 492 sym states passed, 48 waiting 0.00300001s
Iteration 542... 493 sym states passed, 48 waiting 0.00400001s
Iteration 543... 494 sym states passed, 48 waiting 0.00300001s
Iteration 544... 495 sym states passed, 47 waiting 0.00300001s
Iteration 545... 496 sym states passed, 48 waiting 0.00200001s
Iteration 546... 497 sym states passed, 48 waiting 0.00300001s
Iteration 547... 498 sym states passed, 48 waiting 0.00400001s
Iteration 548... 499 sym states passed, 48 waiting 0.00400001s
Iteration 549... 500 sym states passed, 47 waiting 0.00400001s
Iteration 550... 501 sym states passed, 48 waiting 0.00200001s
Iteration 551... 502 sym states passed, 48 waiting 0.00300001s
Iteration 552... 503 sym states passed, 48 waiting 0.00400001s
Iteration 553... 504 sym states passed, 48 waiting 0.00400001s
Iteration 554... 505 sym states passed, 47 waiting 0.00400001s
Iteration 555... 506 sym states passed, 48 waiting 0.00200001s
Iteration 556... 507 sym states passed, 48 waiting 0.00300001s
Iteration 557... 508 sym states passed, 48 waiting 0.00200001s
Iteration 558... 509 sym states passed, 48 waiting 0.00400001s
Iteration 559... 510 sym states passed, 48 waiting 0.00300001s
Iteration 560... 511 sym states passed, 48 waiting 0.00400001s
Iteration 561... 512 sym states passed, 48 waiting 0.00400001s
Iteration 562... 513 sym states passed, 48 waiting 0.00400001s
Iteration 563... 514 sym states passed, 47 waiting 0.00400001s
Iteration 564... 515 sym states passed, 48 waiting 0.00300001s
Iteration 565... 516 sym states passed, 48 waiting 0.00400001s
Iteration 566... 517 sym states passed, 48 waiting 0.00500001s
Iteration 567... 518 sym states passed, 48 waiting 0.00500001s
Iteration 568... 519 sym states passed, 47 waiting 0.00400001s
Iteration 569... 520 sym states passed, 48 waiting 0.00300001s
Iteration 570... 521 sym states passed, 48 waiting 0.00400001s
Iteration 571... 522 sym states passed, 48 waiting 0.00300001s
Iteration 572... 523 sym states passed, 48 waiting 0.00400001s
Iteration 573... 524 sym states passed, 48 waiting 0.00300001s
Iteration 574... 525 sym states passed, 48 waiting 0.00400001s
Iteration 575... 526 sym states passed, 48 waiting 0.00500001s
Iteration 576... 527 sym states passed, 48 waiting 0.00500001s
Iteration 577... 528 sym states passed, 47 waiting 0.00400001s
Iteration 578... 529 sym states passed, 48 waiting 0.00300001s
Iteration 579... 530 sym states passed, 48 waiting 0.00500001s
Iteration 580... 531 sym states passed, 48 waiting 0.00500001s
Iteration 581... 532 sym states passed, 48 waiting 0.00500001s
Iteration 582... 533 sym states passed, 47 waiting 0.00400001s
Iteration 583... 534 sym states passed, 48 waiting 0.00300001s
Iteration 584... 535 sym states passed, 48 waiting 0.00500001s
Iteration 585... 536 sym states passed, 47 waiting 0.00200001s
Iteration 586... 537 sym states passed, 46 waiting 0.00200001s
Iteration 587... 538 sym states passed, 47 waiting 0.00300001s
Iteration 588... 539 sym states passed, 48 waiting 0.00200001s
Iteration 589... 540 sym states passed, 47 waiting 0.00100001s
Iteration 590... 541 sym states passed, 46 waiting 0.00200001s
Iteration 591... 542 sym states passed, 45 waiting 0.00200001s
Iteration 592... 543 sym states passed, 46 waiting 0.00200001s
Iteration 593... 544 sym states passed, 47 waiting 0.00200001s
Iteration 594... 545 sym states passed, 46 waiting 0.00100001s
Iteration 595... 546 sym states passed, 45 waiting 0.00200001s
Iteration 596... 547 sym states passed, 44 waiting 0.00200001s
Iteration 597... 548 sym states passed, 45 waiting 0.00300001s
Iteration 598... 549 sym states passed, 46 waiting 0.00200001s
Iteration 599... 550 sym states passed, 45 waiting 0.00100001s
Iteration 600... 551 sym states passed, 44 waiting 0.00200001s
Iteration 601... 552 sym states passed, 43 waiting 0.00200001s
Iteration 602... 553 sym states passed, 44 waiting 0.00300001s
Iteration 603... 554 sym states passed, 45 waiting 0.00200001s
Iteration 604... 555 sym states passed, 44 waiting 0.00100001s
Iteration 605... 556 sym states passed, 44 waiting 0.00200001s
Iteration 606... 557 sym states passed, 43 waiting 0.00100001s
Iteration 607... 558 sym states passed, 43 waiting 0.00200001s
Iteration 608... 559 sym states passed, 42 waiting 0.00100001s
Iteration 609... 560 sym states passed, 41 waiting 0.00200001s
Iteration 610... 561 sym states passed, 40 waiting 0.00200001s
Iteration 611... 562 sym states passed, 41 waiting 0.00300001s
Iteration 612... 563 sym states passed, 42 waiting 0.00300001s
Iteration 613... 564 sym states passed, 41 waiting 0.00100001s
Iteration 614... 565 sym states passed, 40 waiting 0.00200001s
Iteration 615... 566 sym states passed, 39 waiting 0.00200001s
Iteration 616... 567 sym states passed, 40 waiting 0.00300001s
Iteration 617... 568 sym states passed, 41 waiting 0.00300001s
Iteration 618... 569 sym states passed, 40 waiting 0.00100001s
Iteration 619... 570 sym states passed, 40 waiting 0.00300001s
Iteration 620... 571 sym states passed, 39 waiting 0.00200001s
Iteration 621... 572 sym states passed, 39 waiting 0.00300001s
Iteration 622... 573 sym states passed, 38 waiting 0.00200001s
Iteration 623... 574 sym states passed, 37 waiting 0.00200001s
Iteration 624... 575 sym states passed, 36 waiting 0.00200001s
Iteration 625... 576 sym states passed, 37 waiting 0.00300001s
Iteration 626... 577 sym states passed, 38 waiting 0.00300001s
Iteration 627... 578 sym states passed, 37 waiting 0.00200001s
Iteration 628... 579 sym states passed, 36 waiting 0.00200001s
Iteration 629... 580 sym states passed, 35 waiting 0.00200001s
Iteration 630... 581 sym states passed, 36 waiting 0.00300001s
Iteration 631... 582 sym states passed, 37 waiting 0.00300001s
Iteration 632... 583 sym states passed, 36 waiting 0.00100001s
Iteration 633... 584 sym states passed, 36 waiting 0.00200001s
Iteration 634... 585 sym states passed, 36 waiting 0.00200001s
Iteration 635... 586 sym states passed, 38 waiting 0.00300001s
Iteration 636... 587 sym states passed, 37 waiting 0.00200001s
Iteration 637... 588 sym states passed, 37 waiting 0.00200001s
Iteration 638... 589 sym states passed, 37 waiting 0.00200001s
Iteration 639... 590 sym states passed, 39 waiting 0.00300001s
Iteration 640... 591 sym states passed, 38 waiting 0.00200001s
Iteration 641... 592 sym states passed, 38 waiting 0.00200001s
Iteration 642... 593 sym states passed, 38 waiting 0.00200001s
Iteration 643... 594 sym states passed, 40 waiting 0.00300001s
Iteration 644... 595 sym states passed, 39 waiting 0.00200001s
Iteration 645... 596 sym states passed, 39 waiting 0.00200001s
Iteration 646... 597 sym states passed, 39 waiting 0.00200001s
Iteration 647... 598 sym states passed, 41 waiting 0.00400001s
Iteration 648... 599 sym states passed, 40 waiting 0.00200001s
Iteration 649... 600 sym states passed, 39 waiting 0.00200001s
Iteration 650... 601 sym states passed, 38 waiting 0.00200001s
Iteration 651... 602 sym states passed, 38 waiting 0.00200001s
Iteration 652... 603 sym states passed, 38 waiting 0.00200001s
Iteration 653... 604 sym states passed, 40 waiting 0.00400001s
Iteration 654... 605 sym states passed, 39 waiting 0.00200001s
Iteration 655... 606 sym states passed, 39 waiting 0.00200001s
Iteration 656... 607 sym states passed, 39 waiting 0.00200001s
Iteration 657... 608 sym states passed, 41 waiting 0.00400001s
Iteration 658... 609 sym states passed, 40 waiting 0.00200001s
Iteration 659... 610 sym states passed, 39 waiting 0.00200001s
Iteration 660... 611 sym states passed, 38 waiting 0.00200001s
Iteration 661... 612 sym states passed, 38 waiting 0.00200001s
Iteration 662... 613 sym states passed, 38 waiting 0.00200001s
Iteration 663... 614 sym states passed, 40 waiting 0.00400001s
Iteration 664... 615 sym states passed, 39 waiting 0.00200001s
Iteration 665... 616 sym states passed, 39 waiting 0.00200001s
Iteration 666... 617 sym states passed, 39 waiting 0.00200001s
Iteration 667... 618 sym states passed, 41 waiting 0.00400001s
Iteration 668... 619 sym states passed, 40 waiting 0.00200001s
Iteration 669... 620 sym states passed, 40 waiting 0.00300001s
Iteration 670... 621 sym states passed, 40 waiting 0.00300001s
Iteration 671... 622 sym states passed, 41 waiting 0.00300001s
Iteration 672... 623 sym states passed, 42 waiting 0.00300001s
Iteration 673... 624 sym states passed, 41 waiting 0.00300001s
Iteration 674... 625 sym states passed, 41 waiting 0.00300001s
Iteration 675... 626 sym states passed, 41 waiting 0.00300001s
Iteration 676... 627 sym states passed, 42 waiting 0.00400001s
Iteration 677... 628 sym states passed, 43 waiting 0.00300001s
Iteration 678... 629 sym states passed, 42 waiting 0.00300001s
Iteration 679... 630 sym states passed, 42 waiting 0.00300001s
Iteration 680... 631 sym states passed, 42 waiting 0.00300001s
Iteration 681... 632 sym states passed, 43 waiting 0.00400001s
Iteration 682... 633 sym states passed, 44 waiting 0.00400001s
Iteration 683... 634 sym states passed, 43 waiting 0.00300001s
Iteration 684... 635 sym states passed, 43 waiting 0.00300001s
Iteration 685... 636 sym states passed, 43 waiting 0.00300001s
Iteration 686... 637 sym states passed, 44 waiting 0.00400001s
Iteration 687... 638 sym states passed, 45 waiting 0.00400001s
Iteration 688... 639 sym states passed, 44 waiting 0.00300001s
Iteration 689... 640 sym states passed, 44 waiting 0.00300001s
Iteration 690... 641 sym states passed, 44 waiting 0.00300001s
Iteration 691... 642 sym states passed, 45 waiting 0.00400001s
Iteration 692... 643 sym states passed, 46 waiting 0.00400001s
Iteration 693... 644 sym states passed, 45 waiting 0.00300001s
Iteration 694... 645 sym states passed, 45 waiting 0.00300001s
Iteration 695... 646 sym states passed, 45 waiting 0.00300001s
Iteration 696... 647 sym states passed, 46 waiting 0.00500001s
Iteration 697... 648 sym states passed, 47 waiting 0.00400001s
Iteration 698... 649 sym states passed, 46 waiting 0.00300001s
Iteration 699... 650 sym states passed, 46 waiting 0.00300001s
Iteration 700... 651 sym states passed, 46 waiting 0.00300001s
Iteration 701... 652 sym states passed, 47 waiting 0.00500001s
Iteration 702... 653 sym states passed, 48 waiting 0.00500001s
Iteration 703... 654 sym states passed, 47 waiting 0.00300001s
Iteration 704... 655 sym states passed, 47 waiting 0.00300001s
Iteration 705... 656 sym states passed, 47 waiting 0.00300001s
Iteration 706... 657 sym states passed, 48 waiting 0.00500001s
Iteration 707... 658 sym states passed, 49 waiting 0.00500001s
Iteration 708... 659 sym states passed, 48 waiting 0.00300001s
Iteration 709... 660 sym states passed, 47 waiting 0.00200001s
Iteration 710... 661 sym states passed, 46 waiting 0.00200001s
Iteration 711... 662 sym states passed, 46 waiting 0.00200001s
Iteration 712... 663 sym states passed, 47 waiting 0.00400001s
Iteration 713... 664 sym states passed, 47 waiting 0.00200001s
Iteration 714... 665 sym states passed, 48 waiting 0.00400001s
Iteration 715... 666 sym states passed, 47 waiting 0.00200001s
Iteration 716... 667 sym states passed, 46 waiting 0.00200001s
Iteration 717... 668 sym states passed, 46 waiting 0.00200001s
Iteration 718... 669 sym states passed, 47 waiting 0.00500001s
